"A2F330",549,7.67
"1838ED",722,4.52
"41B6F6",691,7.45
"465A8A",432,4.15
"A0FAF9",326,4.18
"31070A",346,4.08
"2EC6E7",518,1.45
"296D33",995,8.25
"133B10",762,5.20
"8021FB",638,7.74
"260DE9",202,5.61
"3FC7FE",853,8.41
"6C3E87",72,6.97
"57EF91",808,0.90
"9A24B5",507,5.29
"303E23",473,4.18
"344B7C",925,6.20
"557647",327,1.30
"67999B",246,1.66
"5D645C",494,3.52
"1DA07F",478,1.80
"8C4D8F",997,4.14
"843360",809,6.33
"389130",845,3.10
"21CB0D",303,8.61
"924905",343,1.48
"A05E4B",15,7.41
"8DACD9",672,3.78
"77C6AD",113,8.16
"A516CE",934,4.57
"890706",80,8.71
"927953",471,2.89
"78A581",149,7.08
"29A9B6",615,4.08
"2BF4F0",1,0.18
"743694",374,2.72
"6B2FA9",589,0.60
"59CE66",603,4.87
"597746",440,1.56
"2B2129",220,8.54
"3C71FE",130,1.75
"7707A3",300,8.82
"A1276C",52,9.28
"68481E",687,7.87
"24764A",600,8.11
"505FF3",786,9.90
"68EFDF",182,1.57
"A6C63D",160,3.76
"6FEE1D",249,2.73
"6A2B8F",519,0.49
"150308",106,0.66
"897CB0",89,6.62
"6090E6",628,1.31
"62832D",250,1.85
"4E2F35",383,9.32
"45163C",94,9.49
"393939",487,3.21
"36546B",696,7.32
"A26D80",603,2.57
"17D100",602,8.14
"21B4F6",27,3.85
"927FD1",573,0.75
"8A3649",870,2.03
"8EB8D7",34,9.76
"18773E",697,2.58
"95858B",366,0.27
"6E9519",310,5.66
"2EB6CF",714,3.51
"769CA0",434,7.49
"42ED18",11,8.16
"8A5C97",871,6.34
"7E60B3",813,4.57
"2A0C18",844,6.74
"A0AAF6",62,9.54
"137897",638,3.97
"255D3A",478,3.47
"64E97A",717,3.77
"510B26",338,9.03
"784B47",463,6.34
"9BD4E1",936,7.48
"1D6933",447,9.93
"5ED32A",828,5.90
"90F411",631,4.54
"614F0C",571,9.57
"989645",954,5.44
"7406EE",190,8.26
"4B00A2",570,3.18
"22ACA1",926,7.19
"179EBB",162,6.25
"26D18E",4,3.32
"44FA52",635,3.18
"28B96F",681,9.22
"2B7EB7",916,9.74
"294EC8",977,0.22
"82D018",446,7.04
"464DDD",11,2.07
"306F3D",568,8.57
"87E27F",536,3.53
"6722B5",84,5.75
"8D8EC5",676,1.09
"8AF814",996,3.14
"65EAAD",53,6.36
"58A80C",823,2.36
"9C0447",300,3.49
"523B52",76,1.25
"896C94",754,8.58
"977F70",177,9.72
"641C3B",416,7.95
"6D30FB",325,7.29
"5CD0D3",717,7.28
"3B3416",434,4.60
"43BA4C",224,7.62
"479696",358,2.69
"6479BB",960,3.48
"173ADB",930,6.39
"528901",383,7.95
"67AB4B",998,4.82
"3947BC",366,3.63
"A64E27",306,4.34
"339183",387,1.76
"5CD4DB",609,1.42
"5063B8",963,2.94
"8B7585",66,7.55
"7882CC",756,8.39
"7419BC",360,1.55
"357030",679,7.19
"622AE9",686,0.72
"4E9A09",490,4.74
"2571C0",243,3.87
"5B2259",178,6.81
"25B7EE",56,6.26
"3CE1BC",79,9.98
"A59D79",577,2.79
"6E336E",403,1.75
"871536",406,0.47
"25DF0B",169,6.92
"3C3667",788,5.36
"4501A4",347,1.70
"5DE3EE",22,7.36
"207243",942,9.77
"86B866",929,4.08
"34F363",411,9.72
"3C1E46",106,1.84
"719478",197,5.93
"42161F",407,1.63
"8A5526",359,5.31
"43E527",481,1.74
"59BF12",757,5.83
"5C2859",503,8.98
"334816",228,3.51
"13344E",834,4.70
"4D155A",485,5.16
"12FD3E",735,2.41
"A614CD",525,0.56
"92207E",957,5.50
"4D4E7E",540,8.25
"242B7A",894,8.61
"A2A208",877,8.36
"654527",753,4.63
"15A9E0",916,7.49
"77F541",610,1.68
"1D1A21",500,6.07
"4527D6",93,1.38
"2EFA4E",167,9.09
"2FA0BE",384,8.30
"598E99",827,6.47
"879087",574,8.07
"8FC0B2",946,5.69
"26D0CB",622,4.56
"57D162",422,8.92
"9D542D",65,7.35
"3B38F2",764,0.16
"A0A1C3",331,3.32
"148649",311,5.97
"2C09C8",967,3.43
"78CC77",968,1.51
"5B9CC3",633,7.91
"660281",250,9.06
"504600",514,6.45
"295F2A",426,2.55
"1D2F48",78,3.63
"803B90",916,4.91
"FBCC1",787,7.94
"A4F5DD",954,3.50
"A4D487",594,6.47
"7AA3D8",898,1.30
"9B63E2",260,8.63
"3B59C6",982,4.54
"95D652",224,4.59
"8CABD1",356,5.77
"2DF908",810,5.20
"2E02CB",742,8.98
"50019B",234,6.48
"3CBEDC",619,3.67
"2E9295",199,6.05
"108805",940,1.87
"537CA0",79,3.23
"45BDDC",819,6.51
"1CF01B",582,0.96
"60D82A",937,2.11
"979123",152,4.60
"485627",189,4.49
"95A3F9",147,9.40
"988556",137,5.15
"9F2821",880,5.62
"A36BE3",882,5.71
"A4AC0F",651,9.99
"1B1906",607,4.44
"51CDF0",517,2.97
"2E7162",360,7.54
"460D96",22,2.02
"7506A8",32,3.06
"1CD0A8",389,6.89
"1BCC06",53,1.37
"893A75",813,3.70
"3DB712",527,8.18
"35970C",951,4.10
"8A0E38",440,5.76
"62C339",885,2.24
"2E7B22",432,4.23
"5E47A6",76,1.62
"89CB93",655,6.67
"40AFF1",724,3.38
"77A8A2",482,1.25
"154F03",863,3.48
"1DA180",512,8.88
"271431",709,4.12
"793A64",138,6.51
"A2AAE6",442,0.32
"78F652",638,8.69
"72DD7D",799,5.75
"8BEE95",932,2.18
"70DC4C",976,1.14
"14D721",201,0.57
"A65F81",236,5.88
"1EAC8F",556,9.78
"79E502",711,4.44
"36B390",897,3.37
"89DA73",855,1.15
"95BEA3",668,5.25
"1D173B",610,0.88
"804650",737,0.97
"611E8E",193,3.75
"852219",822,4.80
"3E3EB0",862,4.38
"89FEED",397,1.71
"3F9401",853,6.15
"1B840C",656,4.03
"A18384",526,4.13
"5A93DC",666,4.00
"284F1C",462,2.18
"712345",589,2.10
"7F501B",27,5.39
"4D8F51",696,3.97
"4DFDB3",470,8.02
"2E9338",518,10.08
"7A245E",187,2.42
"31D08F",514,1.86
"1F3A4F",972,3.33
"8C1496",466,9.81
"48367C",402,9.66
"82CE8A",842,4.33
"19E7BB",348,6.55
"745780",396,8.03
"3EA320",208,1.25
"11070C",136,1.38
"8D1AC7",155,2.65
"38CD0E",554,1.90
"6512FE",964,6.34
"A48415",116,4.03
"43AD7D",906,3.37
"8DC05F",498,4.19
"1175BF",787,6.99
"6317D0",860,5.03
"4E5D20",968,5.61
"7C68F5",750,7.44
"A7C7F1",801,6.28
"57C7A8",259,6.63
"4EAB8A",487,3.60
"31D0EE",951,3.29
"8658E9",641,3.09
"52EFAD",518,0.82
"3896ED",945,5.63
"51AD78",929,0.22
"12099E",437,6.51
"9CD0B5",619,2.26
"6B6823",431,10.07
"1D5DD3",540,8.55
"736A77",184,5.96
"58C3B2",69,8.08
"2D6059",257,1.50
"1B9C05",878,10.00
"371E90",786,8.92
"771E0F",560,9.16
"4BD8FD",556,1.03
"61AD88",386,3.12
"62DC1C",31,1.65
"974870",852,2.35
"63778D",515,8.99
"89715D",804,9.11
"58C5CB",664,4.68
"23D24F",977,5.77
"1E77D5",142,0.70
"1A3566",427,3.56
"9278A0",781,9.44
"379178",971,2.55
"4097E7",753,0.49
"A50394",670,4.13
"191D76",701,8.50
"981479",68,8.85
"1DECB3",599,7.92
"782F3D",901,3.71
"1B2496",461,1.05
"8647F5",410,5.00
"A77232",300,1.78
"4082D7",864,3.43
"45BC3F",450,6.22
"4DCBB5",796,7.18
"825E3D",69,7.54
"23B23F",258,7.30
"119D7B",625,6.57
"324534",724,3.55
"80D20F",527,9.67
"9D4E3F",26,5.81
"91C8D8",385,0.53
"F8853",70,9.63
"354705",280,9.12
"1B28C7",590,5.02
"12C496",149,4.64
"67F1BE",514,4.53
"5CFEDC",114,7.96
"7AB651",91,5.16
"6DD677",963,8.31
"7E0898",622,4.80
"72E517",673,9.54
"9F916D",627,2.56
"4CAEF1",775,3.48
"971B5B",692,1.37
"3DFC22",334,1.29
"9645F9",950,1.76
"4769C2",848,8.93
"66637B",68,1.86
"8F88CF",605,2.56
"9EBF7B",649,7.39
"4CCBA6",159,4.95
"4D5E2A",70,1.32
"3C13FA",396,8.78
"916A30",181,0.23
"1046D2",892,8.17
"9599FF",322,5.97
"3FB872",991,3.09
"1AAC3A",172,3.45
"1E9EF4",966,9.02
"5EAD38",473,9.65
"49E889",843,4.38
"48B241",912,8.62
"78408A",8,3.41
"13CD64",597,7.61
"2077E2",916,9.72
"73DBEE",784,6.80
"616FFF",548,1.83
"79D7D2",164,0.30
"3F816A",739,2.57
"9DF4B1",38,7.51
"8B1338",620,9.88
"6AB0A0",240,9.08
"29C4A2",689,1.82
"754475",133,7.77
"A44B4F",4,0.45
"59B347",768,10.03
"380A64",987,2.39
"61646F",439,1.75
"2C1DBB",585,2.09
"4B51A6",895,8.87
"3DC410",59,3.93
"73BCC1",768,5.58
"6DB12D",577,7.22
"69E5EE",754,9.27
"4072DE",369,7.86
"458809",410,1.18
"60AD5A",474,0.60
"5678E9",316,3.49
"3B4F3B",385,3.41
"66DE87",331,1.64
"67D663",960,7.01
"1D9861",309,5.37
"A055B0",529,0.97
"96AC4F",88,4.19
"4477B2",721,0.30
"470258",516,3.22
"48FF07",867,1.95
"705DC1",716,1.79
"4AA0C0",499,6.66
"7B3E88",461,6.39
"309085",752,8.81
"A2A08C",398,7.69
"748A11",757,5.75
"3F0557",420,9.41
"738768",980,4.31
"409AC2",385,6.77
"302128",1000,6.07
"89EDF1",969,4.58
"501CB8",752,1.17
"6C1464",740,6.11
"1587F0",417,7.43
"7C3299",547,3.00
"52C00E",305,6.85
"1D22E4",749,1.86
"83CE3B",562,5.98
"762B0D",833,9.23
"48FDBF",429,9.20
"451C25",947,4.13
"578592",802,6.48
"A58B91",248,6.30
"95A377",964,7.27
"732734",519,2.05
"5C65D0",67,6.72
"28A226",235,9.98
"3C0D61",648,0.64
"A1D0EB",431,7.98
"259240",764,6.04
"9CFC67",186,4.53
"9A469E",23,6.36
"8AACA5",281,4.40
"4BDDEC",517,7.37
"4CDD83",782,5.69
"1F4E66",478,5.50
"669C86",319,2.90
"604F5C",216,2.72
"724DF3",440,7.16
"8C192A",641,1.12
"4D0DCD",433,2.51
"2F806B",203,8.86
"3E494A",905,9.64
"6390A7",658,6.76
"9C4C07",400,4.76
"41BEDD",641,0.96
"A4A56A",142,8.60
"5126C4",441,9.53
"7ED508",868,6.15
"9CCEF8",294,4.82
"673A7A",148,6.10
"588F4D",378,8.62
"897ACA",991,3.93
"78AB62",188,5.13
"6EE422",166,2.55
"A54D00",715,8.36
"48B4D1",541,8.01
"24D08E",51,5.17
"A43BC4",592,9.70
"79051C",379,9.16
"6046B2",67,8.24
"2240B5",715,3.58
"567419",624,7.87
"8E6D81",245,5.05
"964FAD",386,8.20
"2862F6",1000,2.56
"66610B",304,4.24
"36A89B",562,3.28
"57403E",812,7.38
"16279E",548,6.97
"6069F3",742,5.90
"8D58A7",674,1.93
"1B0850",314,4.76
"A195E6",827,1.31
"5A7E1D",550,0.28
"72D8BD",613,3.86
"4F2631",275,7.34
"253DEA",273,9.81
"292424",818,1.94
"37DC95",133,9.19
"583860",67,4.77
"1FAB83",874,1.58
"161996",821,0.35
"638FCA",352,9.35
"45474E",916,8.90
"3569D7",272,5.15
"2ABEB2",493,2.00
"8C8901",370,0.56
"56A0E0",869,9.90
"97AC41",877,0.30
"660A72",539,7.47
"2C510F",607,6.29
"549887",572,6.95
"6EFBAC",197,3.53
"91A1B8",641,6.44
"4A2232",8,7.47
"2C5241",899,7.73
"9425ED",742,5.96
"2ADE64",110,9.59
"4F5D9C",489,9.53
"63A5A8",579,6.03
"75F845",960,9.76
"8BB9F9",350,6.74
"917A54",289,3.36
"5E9F73",363,4.61
"58E294",694,4.01
"89A023",911,5.64
"9633AA",108,5.49
"1289DD",423,5.14
"875833",23,2.62
"1DA223",314,3.75
"3C606D",905,3.27
"7F964C",803,8.20
"6C60CF",745,2.58
"77F8A3",210,1.88
"542E34",763,8.42
"170648",171,4.73
"370AAD",968,0.60
"6A0B95",968,4.57
"9B8F2F",802,9.82
"69DD46",249,1.95
"A60250",574,5.82
"26A269",798,8.78
"2AD989",139,8.09
"142EE1",504,8.38
"7EABA1",695,3.55
"461F8E",102,9.32
"569E9F",733,1.77
"624E1D",40,7.04
"575B4F",316,0.56
"75ABA2",378,0.71
"75023F",593,2.60
"7A0787",327,3.40
"92B5BD",371,7.96
"5D9EA6",959,8.87
"3F68E6",572,1.28
"7A39E6",273,4.86
"13E21C",807,6.26
"7F7F0C",271,9.48
"682DDA",195,5.00
"6B0B77",636,3.10
"852EA1",735,0.40
"7A0DDE",614,5.40
"5AD49A",590,5.73
"68C059",500,5.20
"61F5ED",965,3.04
"26DA2B",534,5.78
"7BEDCF",898,9.99
"757791",183,2.55
"A3BBFC",193,9.26
"336AF8",370,4.97
"480BE5",130,1.38
"6F669E",707,9.73
"98C86C",977,7.49
"1941E7",172,10.03
"693C01",143,6.12
"8646A0",751,9.74
"6954DB",737,7.91
"132357",811,8.94
"4BB777",243,8.65
"5C221B",528,0.12
"1BB8AC",945,4.07
"A47C82",467,0.25
"9845B8",718,0.63
"9DF8F3",659,7.64
"A48D11",746,1.27
"13C227",164,4.24
"A629B3",386,10.06
"585C58",180,0.13
"63A10A",332,5.12
"1A6EC0",139,9.62
"5C5A08",641,3.93
"7DFCC1",241,6.85
"1936C3",165,0.79
"1A0736",723,8.43
"892E5E",609,5.36
"9B5B6C",837,6.82
"574AA5",271,6.48
"A16A28",451,6.11
"2E12D4",945,4.88
"29BA5F",731,7.03
"1E23CE",132,7.78
"460F53",977,1.34
"9E98D1",561,8.16
"A1EDBA",459,5.93
"931C53",168,5.45
"161916",341,5.50
"3A8220",629,8.83
"986C3E",117,0.56
"5FCBB1",280,0.54
"5BE04F",717,1.07
"6DF881",932,3.77
"88CB16",919,4.33
"425A20",496,5.30
"6B5992",451,2.09
"685A94",832,6.12
"472CDC",514,8.85
"44114E",676,4.34
"5C69B6",167,0.51
"7EEEDE",161,0.76
"9544A2",666,6.61
"6B3C86",641,5.92
"9E5D50",607,9.69
"2A284F",905,8.74
"8F0558",442,3.28
"60DF32",123,9.04
"2A09D2",779,7.78
"56312E",340,0.97
"2E2491",807,5.33
"343B1B",830,5.36
"33F16B",748,8.20
"93F6F0",802,7.54
"683957",606,7.07
"381EC7",15,5.69
"A47F42",890,4.53
"43C8D3",378,3.66
"73D0B3",251,6.05
"164058",797,1.06
"58D403",749,9.92
"25F21A",110,0.27
"6CCFA4",994,2.00
"88DD56",208,3.57
"15A7D9",704,1.26
"813F8D",504,6.31
"6BC8B4",19,3.10
"9E38A4",605,3.76
"A504AD",567,2.33
"2B6C4B",789,6.11
"212F59",387,3.62
"3320DB",934,6.03
"5983DB",421,1.27
"9A4EB8",361,1.16
"15161D",985,6.24
"86D21D",516,7.00
"2844F5",757,7.10
"5D3529",273,9.74
"57A29C",766,8.42
"5A740D",544,9.98
"5DE362",271,8.17
"9D9D4A",487,6.07
"545AFA",812,4.19
"525064",260,6.17
"417EAF",945,9.94
"3AE942",445,0.97
"41833C",84,4.68
"3C6F97",832,3.94
"9BB489",363,7.75
"92A815",154,4.00
"89C6A5",790,6.05
"84873C",143,6.31
"2F735A",418,5.76
"808C77",892,9.84
"22DB39",77,7.82
"44F00F",855,1.22
"8F6A07",14,5.51
"9D80CE",247,3.05
"213C60",92,5.68
"739363",184,0.93
"52E0AE",332,6.48
"26F2B9",246,10.02
"4DFC34",462,7.49
"8DF687",944,6.00
"12A502",692,3.15
"3F71A9",747,1.19
"7DCCA1",388,0.51
"A5DC59",897,9.11
"52DA74",743,0.89
"7FC763",854,4.43
"5C6AE6",305,6.07
"3E4026",224,2.41
"241287",764,4.58
"78F720",788,8.25
"72BEE7",704,3.16
"2711FB",999,7.86
"71F99B",677,9.91
"3E4C89",957,4.78
"47ADD6",39,3.33
"4846C2",755,2.65
"7390BC",799,2.41
"76C4C1",761,1.86
"98642D",819,2.89
"42C610",537,4.39
"9FFEDA",572,1.08
"183446",736,6.67
"3144D8",860,8.64
"A49C2B",655,4.36
"631D71",667,4.18
"47D166",530,2.61
"69BA47",37,5.47
"14833A",715,9.48
"21A28D",210,4.12
"3D25FF",670,7.06
"6A9E53",684,0.86
"744F74",424,7.90
"683BD7",700,7.32
"A67E71",372,4.84
"849322",166,5.31
"9E0DF3",144,7.28
"784625",137,8.26
"100524",536,5.49
"1B8969",439,1.96
"2445A0",657,2.95
"713548",42,1.83
"802C64",665,8.53
"45D0E9",997,8.65
"26A41D",617,9.07
"4B2DC1",349,5.02
"79BD5C",195,2.38
"160DCD",841,8.11
"A7B172",551,3.46
"4CDAF9",350,4.43
"9E8009",732,9.73
"743E1B",810,0.18
"86EA0D",650,1.89
"2ED0FB",887,9.58
"3F8186",237,0.11
"2F7FDC",356,2.73
"425E09",889,6.19
"9BD5C7",55,0.99
"4D914D",45,2.21
"5BDA1E",968,7.00
"4043A5",781,6.52
"6A68C6",995,2.09
"4DD07E",955,5.50
"909C86",970,2.26
"A09144",790,3.23
"66A1FD",330,6.90
"118757",589,9.92
"31019C",996,5.89
"5108D9",176,9.40
"7FF887",567,5.36
"5BA6BB",5,4.32
"861EB4",788,7.30
"9A7CFA",518,2.15
"7E0427",486,1.28
"34519B",281,3.11
"5E9A82",747,7.21
"2FA735",57,7.15
"2B39EF",826,5.49
"112AC3",220,2.51
"18FDD1",616,2.43
"5CD442",709,1.88
"37B44D",886,4.17
"141E23",771,3.28
"A5749F",963,3.23
"3C9A21",957,4.77
"7513AF",733,1.78
"66693D",599,6.40
"37BD9C",582,0.87
"99F2BF",67,5.72
"3C5CA9",477,7.69
"817ED2",813,4.77
"8FD726",295,7.80
"867825",828,6.40
"8E2FC9",681,3.56
"7ABE07",235,9.86
"81F512",156,5.87
"5A80AF",697,5.23
"95995A",275,5.08
"56306D",86,2.88
"177E0F",432,6.32
"7FA17F",898,0.47
"34258D",868,3.53
"A2B6D7",688,8.11
"1B66B6",681,0.72
"94C695",662,2.24
"8F279B",692,6.08
"2F9EA9",581,0.57
"3612AC",230,6.20
"332EC5",631,5.25
"6A8798",939,8.14
"A08E7D",25,9.48
"423815",234,1.27
"863A24",597,9.75
"A1653E",448,8.93
"F57B2",765,8.30
"409DA6",302,4.84
"316B56",19,2.19
"99CD83",258,9.06
"7BDF3C",79,1.37
"7457C8",537,8.09
"160FBF",276,3.93
"13F809",952,9.93
"417711",588,9.42
"952CD2",510,4.53
"92C11B",75,6.69
"9A452B",756,3.41
"4081DB",70,1.57
"8574F4",898,2.66
"5EE6A5",775,0.96
"2C63DF",387,9.85
"276ECD",939,3.25
"2EF8F5",907,1.90
"7987E0",402,0.40
"4A481F",353,0.38
"A65E53",132,9.13
"985C31",772,2.73
"891330",284,4.53
"1D7F7C",882,3.88
"416E1D",581,4.71
"12A489",587,0.79
"4D707C",678,1.35
"90863F",91,6.85
"789E0B",122,0.72
"24F3B8",523,3.02
"5E39FE",572,9.43
"2C8DD4",269,5.75
"6BC9F3",14,8.95
"384D2C",100,10.00
"1C2C4E",25,1.36
"86BB9A",252,8.48
"4A44CF",113,8.66
"235193",500,8.21
"4D7BEA",977,0.53
"2C0336",674,3.67
"69EF9C",442,9.00
"1279C0",712,3.72
"2191B3",8,0.42
"3C4B3F",651,8.14
"81D3F9",252,1.35
"99C62E",273,0.83
"933745",388,2.96
"190222",376,6.06
"8C33B9",706,0.99
"451665",320,7.34
"1E37E6",799,4.17
"2A40B6",983,1.22
"38C9B3",901,8.06
"7B4D30",737,6.99
"67EE97",736,5.47
"4C5C96",56,3.11
"759E31",257,8.68
"6878F1",346,3.41
"5B7131",588,2.85
"49BBFC",299,8.96
"2FE7E0",391,4.09
"219AC8",360,6.35
"1F851B",518,1.09
"1F0864",491,0.13
"8A1F50",296,7.97
"6F07F1",643,3.36
"719560",167,4.31
"337866",692,3.95
"7F0A3A",336,4.19
"2DB4A7",681,8.42
"8C5A31",51,7.88
"2C6B3E",635,6.20
"73B519",580,9.65
"37DE6A",894,5.33
"570414",256,3.65
"37C142",19,4.94
"365563",40,1.57
"7209D0",509,2.57
"11313C",113,2.69
"3E4AE3",400,7.38
"4BEA62",406,3.43
"523537",880,5.25
"385400",700,6.82
"790B60",22,4.90
"461763",870,1.32
"2071E3",307,6.15
"9CF19F",566,4.69
"8236F6",506,5.73
"6ACF81",772,1.21
"542027",930,2.74
"39788F",386,4.72
"A667F1",892,1.80
"64EB01",17,7.76
"724FDF",229,5.59
"6EF41E",796,5.48
"18CF2D",561,1.97
"5E2AA0",815,1.58
"8141A5",424,9.99
"5741CA",342,9.81
"27843E",658,8.40
"4CBD11",384,7.18
"3C0DAA",713,8.89
"441A4B",433,3.44
"3B0696",795,0.90
"A03A70",847,1.15
"6E0AAA",654,5.51
"7978D7",228,6.06
"8475E0",943,5.55
"1BE24D",276,6.00
"88006A",169,8.92
"104096",429,0.44
"8F980A",801,3.79
"502CF6",329,8.68
"7A28E2",954,4.06
"758C1C",391,5.73
"A641DF",767,6.13
"781205",488,1.63
"85A613",199,9.70
"4E7EB7",257,8.02
"51A620",248,7.25
"A6B983",273,2.83
"46A9AE",845,5.94
"7076C7",29,1.59
"1E99D6",901,8.93
"2EF7A0",543,2.84
"719F33",196,9.22
"208370",358,4.98
"71B7B8",302,8.97
"688A3C",71,5.66
"39C223",468,6.83
"A605F8",699,2.22
"877457",962,7.55
"174F9B",87,8.89
"A357CC",86,7.13
"3709F4",883,1.72
"252F3E",1,4.19
"4CCD10",907,9.57
"499ED9",773,9.42
"297469",782,8.18
"41194F",474,8.10
"24140E",965,1.76
"931F3A",409,10.01
"1E1208",803,3.67
"676726",662,5.98
"5D6A4F",433,5.45
"118471",169,0.66
"A66580",354,4.53
"48A5B4",312,5.11
"74BC8B",729,5.59
"87BFB0",101,7.03
"75B75C",967,2.97
"720827",337,7.21
"595348",32,1.65
"9AAB1C",668,0.47
"842AFB",790,9.80
"76ADE1",311,4.98
"4ECF79",120,1.88
"407AC0",734,3.01
"6E9A8D",584,5.20
"3AEA73",571,8.61
"8EA963",905,3.56
"1F9246",52,4.74
"13D87B",192,1.80
"6E1862",750,4.09
"371297",689,9.39
"73E4D3",850,6.75
"8F07C9",359,7.90
"6A4212",212,6.06
"29DEC3",413,5.65
"7ED8E2",364,3.95
"6A4628",499,6.77
"45DC81",315,3.77
"5A9E40",453,2.08
"9DBDF1",136,1.25
"35B56D",482,9.30
"19D2E1",754,7.15
"75E6D9",9,0.43
"5AABDB",717,6.48
"509BDB",31,9.46
"2BD69D",235,7.83
"17AAED",581,4.80
"534F6F",332,7.86
"1C0138",284,5.66
"6FF2C9",960,2.37
"4BC1A0",309,9.29
"5D733E",207,9.39
"275771",513,0.67
"2B221E",140,9.52
"6927B4",347,4.86
"17143B",585,5.15
"88A4C3",664,0.88
"7DDDB1",820,4.21
"4CE8F0",329,7.44
"88989F",937,6.44
"62F554",639,1.39
"7FD86F",748,0.57
"A394A1",459,6.14
"5BED8C",204,6.71
"720DB7",954,7.51
"2B0BEA",225,3.16
"A5E2A5",246,8.01
"6D8202",152,9.16
"9C7C34",514,3.27
"8C7503",138,6.98
"95B9C3",770,0.98
"919587",928,4.44
"9A5891",467,1.40
"314A13",927,5.89
"816AD6",206,4.92
"4A8D88",840,2.31
"18D34B",945,1.19
"4C0375",426,3.37
"917626",524,5.11
"25B281",701,7.56
"4CD81E",23,9.26
"4F0F55",283,6.89
"7A7F54",403,1.25
"46D013",468,3.21
"6ECF00",895,0.65
"84B802",138,5.34
"2D2214",712,4.06
"9D56E2",608,1.81
"43B89E",233,0.63
"8CF03C",548,7.74
"59CB35",679,5.38
"392A79",703,9.08
"850069",276,5.85
"54D9AF",976,5.20
"7643B8",398,7.86
"55ECBE",72,4.25
"1FEA79",163,4.13
"8398FC",953,3.84
"5226FB",878,2.10
"49AC4B",23,9.16
"85D103",952,8.16
"37B6F5",623,5.44
"A66902",230,0.20
"35DED4",87,1.53
"A6EE6D",167,10.06
"A348D4",418,3.52
"A25FB0",227,5.82
"84FD1B",729,3.26
"7AA0F2",578,1.27
"1F3169",508,3.95
"6781AC",235,0.26
"9BC9C4",859,7.01
"12ACEC",540,7.10
"11EB80",522,3.67
"8D6813",13,5.54
"3C2C1F",744,5.94
"4F665E",503,6.18
"1DD4B9",553,8.46
"21D58D",880,4.90
"441D82",32,8.72
"77571D",30,10.04
"745B63",815,4.99
"91029D",769,0.44
"673BF7",731,6.85
"A3D2EF",321,9.61
"134BE4",536,2.40
"1B036E",580,8.90
"900F00",902,2.05
"521AA0",767,6.89
"8A91D8",695,7.72
"3FFB2F",143,3.01
"68CFD4",167,6.45
"5669D9",935,9.66
"8EB7CE",358,8.00
"412777",336,0.67
"5BA881",57,7.88
"9BBBCB",758,9.58
"645DE7",851,4.38
"1F3E15",648,1.17
"9748A4",12,0.19
"509AB7",901,7.88
"84EF9A",201,4.16
"883571",562,1.05
"9395E3",774,10.06
"6F6019",469,6.04
"2FE08C",299,6.80
"A26C34",315,4.10
"A33B70",463,9.37
"F4D98",555,4.11
"6ADB94",128,3.57
"3D1C08",446,1.48
"3ECB2D",273,1.68
"1A1945",778,1.16
"35553C",739,8.18
"1EEE2F",867,5.51
"9E3336",446,8.45
"69BFCC",92,5.63
"5B7A39",46,8.81
"A54AFB",692,3.85
"60567F",550,9.96
"3A5176",396,0.70
"4042AB",640,2.08
"4AEAAD",512,0.10
"8B8ED1",634,9.80
"5C71A8",281,4.49
"1EB354",885,7.48
"A6474B",94,9.66
"2514AF",263,1.57
"A7CEBB",554,5.74
"322AC0",730,5.43
"6BFFAC",335,2.50
"2F4073",89,9.75
"1A6578",412,0.74
"3B118E",333,1.28
"9DA323",690,9.64
"1835B6",731,7.87
"4620A3",46,7.76
"1E84E1",805,1.05
"63101D",664,5.42
"979B3D",699,5.07
"19DB76",947,1.19
"1EBC21",960,6.19
"15B990",978,7.62
"105DF9",264,0.53
"1D3509",611,8.01
"6C543B",123,8.24
"2EBA3F",955,6.51
"89AB25",409,9.55
"829438",66,3.92
"55C7A6",494,6.01
"542BBC",552,5.25
"511C83",852,1.00
"9487BF",274,2.77
"651D84",63,8.62
"A46069",621,3.23
"3B468B",34,2.56
"6468BD",599,4.25
"8516B5",973,3.29
"4C9594",527,9.18
"9723D8",292,3.94
"752245",322,3.60
"7F7046",539,4.99
"764BF4",165,0.33
"3259DA",549,8.20
"58A675",102,4.34
"15015F",466,2.79
"A39789",545,4.83
"2F23A0",687,7.13
"64342D",742,5.66
"1689B6",952,3.68
"6E6256",312,3.32
"788F26",448,2.50
"8DA8DA",899,7.07
"749676",362,7.72
"52EF8C",381,2.24
"3F387E",488,5.22
"6FC7A2",112,2.52
"8961FA",964,4.70
"98512E",644,2.47
"9C8FC4",155,0.81
"762F77",162,0.98
"699EB3",118,7.72
"46E2C0",542,9.90
"66E729",612,8.11
"28D5BC",932,6.91
"97F9BF",599,0.17
"930F03",693,3.29
"78B602",644,5.14
"95376C",499,5.15
"2E2416",393,6.38
"433918",207,2.66
"93E950",369,7.12
"931796",880,5.99
"105FDC",46,9.33
"2E157B",2,8.24
"8E280E",330,3.56
"A6511C",937,2.48
"3D638C",858,8.99
"1CEE3C",671,2.38
"426466",472,4.06
"1FF7EC",277,8.04
"1A28C0",395,8.98
"88FB07",518,8.10
"59D121",484,0.24
"739656",681,8.68
"6C4290",551,5.67
"73E6BE",660,5.19
"A04328",214,4.65
"5CD849",383,1.08
"889945",359,9.34
"40DC3F",598,7.28
"1796C6",77,9.41
"A52B08",418,7.23
